21:26:24: Starting /home/yurielnf/Documents/projects/impurityMPS/build/Desktop-Release/example/fbr_dyn_siam_center...
time m <n0> <cd>  nActive
67.1 187 0.506355146 0.500357309052 38
67.2 186 0.506316714923 0.500364379141 38
67.3 187 0.506278013405 0.500371473536 38
67.4 184 0.506239038128 0.500378613628 38
67.5 185 0.506199785594 0.500385820606 38
67.6 188 0.506160252221 0.500393114639 38
67.7 188 0.506120434674 0.500400514095 38
67.8 187 0.506080329389 0.500408034864 38
67.9 188 0.506039933124 0.500415689661 38
68 186 0.505999243068 0.500423487491 38
68.1 189 0.50595825653 0.5004314331 38
68.2 187 0.505916971787 0.50043952666 38
68.3 188 0.505875387317 0.500447763558 38
68.4 187 0.50583350216 0.500456134339 38
68.5 187 0.505791316223 0.500464624849 38
68.6 190 0.505748830043 0.500473216408 38
68.7 185 0.505706044963 0.500481886206 38
68.8 187 0.505662963086 0.500490608033 38
68.9 187 0.505619587392 0.500499352781 38
69 186 0.505575921598 0.500508089069 38
69.1 188 0.505531970156 0.500516784141 38
69.2 188 0.505487738413 0.500525404949 38
69.3 186 0.505443232526 0.500533918743 38
69.4 187 0.505398459411 0.500542293958 38
69.5 189 0.505353425771 0.500550501157 38
69.6 189 0.505308140745 0.500558513433 38
69.7 188 0.505262613417 0.500566307526 38
69.8 187 0.505216853016 0.500573863958 38
69.9 186 0.505170869374 0.500581167608 38
70 187 0.505124672917 0.500588207847 38
70.1 189 0.505078274447 0.500594978691 38
70.2 189 0.505031684889 0.500601478771 38
70.3 187 0.504984915451 0.500607711091 38
70.4 185 0.504937977619 0.500613682799 38
70.5 189 0.504890882842 0.500619404623 38
70.6 189 0.504843642458 0.500624890556 38
70.7 187 0.504796267457 0.500630156907 38
70.8 187 0.504748768976 0.500635222037 38
70.9 184 0.504701157896 0.500640105515 38
71 185 0.504653444692 0.500644827409 38
71.1 190 0.504605639575 0.500649407761 38
71.2 186 0.504557751948 0.500653865781 38
71.3 189 0.504509790742 0.500658219423 38
71.4 186 0.504461764825 0.500662485256 38
71.5 187 0.504413682117 0.500666677732 38
71.6 186 0.504365549911 0.500670809187 38
71.7 186 0.504317374956 0.500674889522 38
71.8 186 0.504269163105 0.500678926336 38
71.9 187 0.504220919446 0.500682925166 38
72 189 0.504172648471 0.500686889592 38
72.1 185 0.50412435377 0.500690821257 38
72.2 188 0.504076038338 0.500694720724 38
72.3 186 0.504027704508 0.500698587494 38
72.4 186 0.503979353656 0.500702420555 38
72.5 189 0.503930986631 0.500706218853 38
72.6 188 0.503882603595 0.500709981688 38
72.7 189 0.503834204078 0.500713709148 38
72.8 186 0.503785787319 0.500717402223 38
72.9 190 0.503737351637 0.500721063174 38
73 186 0.503688895323 0.500724695755 38
73.1 187 0.503640415907 0.500728305259 38
73.2 187 0.503591910978 0.500731898387 38
73.3 186 0.503543377675 0.50073548323 38
73.4 186 0.50349481318 0.50073906895 38
73.5 189 0.503446214584 0.500742665512 38
73.6 189 0.503397578797 0.500746283351 38
73.7 188 0.503348903112 0.500749932852 38
73.8 188 0.503300184865 0.500753623916 38
73.9 186 0.503251421659 0.500757365442 38
74 187 0.50320261142 0.50076116489 38
74.1 188 0.503153752546 0.500765027771 38
74.2 189 0.5031048439 0.50076895709 38
74.3 186 0.50305588488 0.50077295328 38
74.4 185 0.503006875354 0.50077701365 38
74.5 187 0.502957815819 0.500781132326 38
74.6 185 0.502908707515 0.500785300155 38
74.7 185 0.502859552329 0.500789504686 38
74.8 192 0.502810352894 0.50079373034 38
74.9 191 0.502761112513 0.500797958722 38
75 188 0.502711835196 0.500802168887 38
75.1 188 0.502662525747 0.500806337855 38
75.2 190 0.502613189621 0.500810441016 38
75.3 188 0.502563832848 0.500814452986 38
75.4 188 0.50251446225 0.500818347929 38
75.5 190 0.502465085133 0.500822100412 38
75.6 189 0.502415709397 0.500825685991 38
75.7 188 0.502366343507 0.500829081875 38
75.8 185 0.502316996235 0.500832267515 38
75.9 186 0.502267676864 0.500835225105 38
76 189 0.502218394912 0.500837940044 38
76.1 188 0.502169160275 0.500840401209 38
76.2 187 0.502119982761 0.500842601394 38
76.3 189 0.502070872627 0.500844537192 38
76.4 190 0.502021839774 0.500846209212 38
76.5 186 0.501972894461 0.500847621778 38
76.6 187 0.501924046543 0.500848782911 38
76.7 188 0.501875305862 0.500849703859 38
76.8 187 0.501826682035 0.500850398786 38
76.9 185 0.501778184329 0.500850884253 38
77 189 0.501729821709 0.5008511787 38
77.1 188 0.501681602665 0.500851301966 38
77.2 189 0.501633535277 0.500851274568 38
77.3 192 0.501585627187 0.500851117201 38
77.4 188 0.501537885582 0.500850850274 38
77.5 190 0.501490316743 0.500850493272 38
77.6 187 0.501442926856 0.500850064389 38
77.7 193 0.501395720926 0.50084958021 38
77.8 187 0.501348703752 0.500849055376 38
77.9 187 0.501301879187 0.500848502393 38
78 191 0.501255250585 0.500847931563 38
78.1 188 0.501208820688 0.50084735097 38
78.2 187 0.501162591567 0.500846766552 38
78.3 186 0.501116564628 0.500846182316 38
78.4 187 0.501070740556 0.500845600501 38
78.5 194 0.501025119755 0.500845021918 38
78.6 199 0.500979701998 0.500844446287 38
78.7 191 0.500934486476 0.500843872548 38
78.8 192 0.500889471916 0.500843299157 38
78.9 189 0.500844656483 0.500842724596 38
79 196 0.500800037875 0.500842147548 38
79.1 189 0.500755613892 0.500841567238 38
79.2 188 0.500711381743 0.500840983622 38
79.3 194 0.500667338636 0.500840397545 38
79.4 195 0.500623481205 0.500839810853 38
79.5 187 0.500579806297 0.500839226318 38
79.6 190 0.500536310749 0.50083864763 38
79.7 194 0.500492991569 0.500838079289 38
79.8 189 0.500449845576 0.500837526335 38
79.9 193 0.500406869678 0.500836994067 38
80 190 0.500364061089 0.500836487842 38
80.1 188 0.500321417493 0.500836012621 38
80.2 188 0.500278936664 0.50083557267 38
80.3 189 0.500236616828 0.5008351713 38
80.4 188 0.500194456455 0.500834810295 38
80.5 190 0.500152454465 0.500834489777 38
80.6 191 0.500110610443 0.500834208032 38
80.7 189 0.500068924406 0.500833961203 38
80.8 191 0.500027396814 0.500833743126 38
80.9 193 0.499986028803 0.500833545353 38
81 192 0.499944821953 0.500833357305 38
81.1 196 0.499903778258 0.500833166187 38
81.2 195 0.499862900414 0.500832957264 38
81.3 197 0.499822191628 0.500832714151 38
81.4 195 0.499781655583 0.500832419327 38
81.5 189 0.499741296363 0.500832054402 38
81.6 192 0.499701118647 0.500831600474 38
81.7 193 0.49966112735 0.500831038792 38
81.8 193 0.499621327872 0.500830351205 38
81.9 189 0.499581725966 0.500829520572 38
82 190 0.49954232758 0.500828531352 38
82.1 186 0.499503138749 0.500827369977 38
82.2 187 0.499464165954 0.500826025231 38
82.3 191 0.499425415673 0.500824488596 38
82.4 191 0.499386894246 0.500822754471 38
82.5 188 0.499348608238 0.500820820299 38
82.6 190 0.499310564217 0.500818686674 38
82.7 189 0.499272768419 0.500816357285 38
82.8 188 0.499235227046 0.500813838823 38
82.9 187 0.499197946162 0.500811140747 38
83 189 0.499160931503 0.500808275044 38
83.1 188 0.499124188584 0.500805255878 38
83.2 192 0.499087722567 0.500802099198 38
83.3 194 0.499051538239 0.500798822286 38
83.4 191 0.499015640088 0.500795443328 38
83.5 194 0.498980032011 0.500791980931 38
83.6 186 0.498944717628 0.500788453679 38
83.7 191 0.498909700046 0.500784879679 38
83.8 194 0.498874981893 0.500781276246 38
83.9 186 0.498840565184 0.500777659506 38
84 187 0.498806451554 0.500774044108 38
84.1 185 0.498772642123 0.500770443072 38
84.2 190 0.498739137523 0.500766867567 38
84.3 186 0.498705937836 0.500763326928 38
84.4 187 0.498673042843 0.500759828651 38
84.5 186 0.498640451631 0.500756378335 38
84.6 193 0.498608162847 0.500752980121 38
84.7 187 0.498576174685 0.500749636625 38
84.8 185 0.498544485015 0.500746349232 38
84.9 189 0.498513091276 0.500743118364 38
85 183 0.498481990529 0.500739943727 38
85.1 185 0.498451179538 0.500736824621 38
85.2 187 0.498420654856 0.500733760155 38
85.3 185 0.49839041239 0.500730749513 38
85.4 185 0.498360448036 0.50072779207 38
85.5 185 0.498330757666 0.500724888002 38
85.6 186 0.498301336902 0.500722037224 38
85.7 184 0.498272180956 0.500719240473 38
85.8 186 0.498243285291 0.50071649897 38
85.9 185 0.498214645257 0.500713814277 38
86 183 0.498186256203 0.500711188148 38
86.1 185 0.49815811334 0.500708622307 38
86.2 186 0.498130211919 0.5007061183 38
86.3 188 0.498102547434 0.50070367708 38
86.4 189 0.498075115599 0.50070129873 38
86.5 185 0.49804791203 0.50069898224 38
86.6 184 0.498020932511 0.500696725055 38
86.7 183 0.49799417336 0.500694522892 38
86.8 186 0.497967630751 0.500692369468 38
86.9 192 0.497941301155 0.500690256255 38
87 188 0.497915181411 0.500688172378 38
87.1 186 0.497889268541 0.500686104552 38
87.2 184 0.497863559835 0.500684036981 38
87.3 183 0.497838052764 0.500681951502 38
87.4 184 0.497812745054 0.500679827656 38
87.5 183 0.497787634509 0.500677642966 38
87.6 184 0.497762719354 0.500675373172 38
87.7 186 0.497737997882 0.500672992606 38
87.8 182 0.497713468373 0.500670474623 38
87.9 183 0.497689129469 0.500667791997 38
88 195 0.49766497969 0.500664917407 38
88.1 198 0.497641017998 0.50066182396 38
88.2 194 0.497617242703 0.500658485596 38
88.3 193 0.497593652492 0.500654877639 38
88.4 191 0.497570246065 0.500650977135 38
88.5 192 0.497547021822 0.500646763305 38
88.6 191 0.497523978119 0.500642217853 38
88.7 191 0.497501113096 0.500637325181 38
88.8 190 0.497478424661 0.500632072592 38
88.9 188 0.497455910479 0.500626450379 38
89 188 0.497433567879 0.500620451738 38
89.1 187 0.497411393705 0.500614072785 38
89.2 185 0.497389384707 0.500607312166 38
89.3 187 0.497367537063 0.500600170907 38
89.4 199 0.497345846407 0.500592651934 38
89.5 195 0.497324308014 0.500584759577 38
89.6 195 0.497302916434 0.500576499281 38
89.7 193 0.49728166561 0.500567876648 38
89.8 190 0.49726054906 0.500558896982 38
89.9 191 0.497239559597 0.500549564499 38
90 190 0.497218689442 0.500539881559 38
90.1 191 0.49719793012 0.500529847952 38
90.2 190 0.497177272413 0.500519460128 38
90.3 188 0.497156706297 0.500508710371 38
90.4 187 0.497136221085 0.500497585933 38
90.5 189 0.497115805262 0.500486068267 38
90.6 186 0.497095446564 0.5004741323 38
90.7 188 0.497075131756 0.500461745582 38
90.8 189 0.497054846613 0.500448867588 38
90.9 187 0.497034576061 0.500435448634 38
91 186 0.4970143041 0.50042142963 38
91.1 186 0.496994013658 0.50040674077 38
91.2 187 0.496973686551 0.500391301073 38
91.3 188 0.496953303498 0.500375017488 38
91.4 187 0.496932844048 0.500357784144 38
91.5 187 0.496912286556 0.500339481527 38
91.6 187 0.496891608158 0.500319975589 38
91.7 186 0.496870784504 0.5002991171 38
91.8 185 0.496849789857 0.500276740675 38
91.9 188 0.496828597111 0.500252664049 38
92 188 0.496807177552 0.500226687251 38
92.1 187 0.496785500725 0.500198591799 38
92.2 186 0.496763534439 0.500168140001 38
92.3 186 0.496741244773 0.500135074184 38
92.4 185 0.496718595909 0.500099116199 38
92.5 185 0.496695549935 0.5000599667 38
92.6 184 0.496672066753 0.500017304823 38
92.7 187 0.496648103978 0.499970787714 38
92.8 186 0.496623617034 0.499920050494 38
92.9 185 0.496598558549 0.499864705996 38
93 184 0.496572878569 0.499804345062 38
93.1 184 0.496546524343 0.499738536695 38
93.2 184 0.49651944007 0.499666828559 38
93.3 185 0.496491566998 0.499588747565 38
93.4 185 0.496462842963 0.49950380075 38
93.5 182 0.496433202334 0.499411476344 38
93.6 184 0.496402575768 0.499311244789 38
93.7 181 0.496370890285 0.499202560441 38
93.8 183 0.496338068781 0.499084862615 38
93.9 183 0.496304029824 0.498957577612 38
94 182 0.496268687787 0.498820120397 38
94.1 182 0.496231952351 0.498671896474 38
94.2 183 0.496193728462 0.498512303802 38
94.3 179 0.496153916022 0.498340734637 38
94.4 184 0.496112409792 0.498156577804 38
94.5 183 0.496069098988 0.497959220325 38
94.6 183 0.496023867238 0.497748049476 38
94.7 181 0.495976592571 0.49752245422 38
94.8 182 0.495927146926 0.497281827208 38
94.9 182 0.495875396028 0.497025566117 38
95 183 0.495821199125 0.496753075103 38
95.1 182 0.49576440897 0.496463765712 38
95.2 185 0.495704871538 0.49615705797 38
95.3 184 0.495642425733 0.495832381141 38
95.4 181 0.495576903297 0.495489174112 38
95.5 182 0.495508128625 0.495126885834 38
95.6 185 0.495435918604 0.49474497535 38
95.7 181 0.495360082451 0.494342911716 38
95.8 183 0.495280421337 0.49392017385 38
95.9 185 0.495196728307 0.493476250126 38
96 186 0.495108788308 0.493010637906 38
96.1 184 0.495016377792 0.492522843046 38
96.2 182 0.494919264595 0.492012379601 38
96.3 185 0.494817207773 0.491478769191 38
96.4 185 0.494709957586 0.490921540606 38
96.5 183 0.494597254938 0.490340229793 38
96.6 184 0.494478831731 0.489734379674 38
96.7 184 0.494354410416 0.48910354055 38
