# SIAM quench evolution, spin-symmetric FBR
# n0(t=0)=1  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
47.7 18 15 0.187147 0.374175176902 -0.0891405908845
47.8 18 15 0.145785 0.373497140855 -0.0891508401861
47.9 18 15 0.181609 0.372821089734 -0.0891611217148
48 18 15 0.177861 0.372147035544 -0.0891713998646
48.1 18 15 0.136349 0.371474991512 -0.0891816339036
48.2 18 15 0.179011 0.370804970108 -0.0891917824276
48.3 18 15 0.138322 0.370136983761 -0.0892018170735
48.4 18 15 0.14014 0.369471043936 -0.0892116922013
48.5 18 15 0.180377 0.368807161397 -0.0892213746879
48.6 18 15 0.180959 0.368145346128 -0.0892308305535
48.7 18 15 0.138863 0.367485607565 -0.0892400244862
48.8 18 15 0.138379 0.366827953633 -0.0892489257197
48.9 18 15 0.18107 0.366172391266 -0.0892575115032
49 18 15 0.18998 0.36551892592 -0.0892657437231
49.1 18 15 0.18027 0.364867561099 -0.0892736147737
49.2 18 15 0.182075 0.364218298703 -0.0892810977848
49.3 18 15 0.139467 0.363571140091 -0.0892881811409
49.4 18 15 0.180987 0.362926083915 -0.0892948505162
49.5 18 15 0.181032 0.362283127475 -0.0893010976903
49.6 18 15 0.183996 0.361642266082 -0.0893069178525
49.7 18 15 0.139097 0.361003493636 -0.089312303412
49.8 18 15 0.180961 0.360366802484 -0.0893172632764
49.9 18 15 0.181734 0.359732182715 -0.089321800379
50 18 15 0.182363 0.359099623476 -0.0893259235681
