# SIAM ground state evolution, spin-symmetric FBR
# n0(t=0)=0.500000002492  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
35.6 12 7 0.135813 0.500000094333 -0.105281020074
35.7 12 7 0.136998 0.500000101813 -0.10528102903
35.8 12 7 0.137979 0.50000010934 -0.105281036268
35.9 12 7 0.137879 0.500000116908 -0.105281041755
36 12 7 0.138227 0.500000124509 -0.105281045474
36.1 12 7 0.137374 0.500000132137 -0.105281047429
36.2 12 7 0.13761 0.500000139785 -0.105281047642
36.3 12 7 0.13756 0.500000147445 -0.10528104615
36.4 12 7 0.138123 0.500000155112 -0.105281043012
36.5 12 7 0.138247 0.500000162778 -0.105281038299
36.6 12 7 0.1368 0.500000170437 -0.105281032101
36.7 12 7 0.13817 0.500000178082 -0.10528102452
36.8 12 7 0.143 0.500000185706 -0.105281015673
36.9 12 7 0.14432 0.500000193305 -0.105281005751
37 12 7 0.102575 0.500000200937 -0.105280994938
37.1 12 7 0.102913 0.500000208518 -0.105280983263
37.2 12 7 0.10378 0.50000021604 -0.105280970881
37.3 12 7 0.102406 0.500000223497 -0.105280957952
37.4 12 7 0.094804 0.500000230884 -0.105280944642
37.5 12 7 0.096171 0.500000238194 -0.105280931119
37.6 12 7 0.097108 0.500000245424 -0.10528091755
37.7 12 7 0.097621 0.500000252569 -0.105280904103
37.8 12 7 0.097545 0.500000259623 -0.105280890941
37.9 12 7 0.099533 0.500000266585 -0.105280878224
38 12 7 0.096631 0.500000273449 -0.105280866106
38.1 12 7 0.098666 0.500000280215 -0.105280854732
38.2 12 7 0.096922 0.500000286878 -0.105280844239
38.3 12 7 0.096798 0.500000293438 -0.105280834754
38.4 12 7 0.097662 0.500000299893 -0.105280826392
38.5 12 7 0.097397 0.500000306242 -0.105280819255
38.6 12 7 0.096926 0.500000312484 -0.105280813433
38.7 12 7 0.097326 0.50000031862 -0.105280808999
38.8 12 7 0.0972159999999 0.50000032465 -0.105280806014
38.9 12 7 0.097895 0.500000330575 -0.105280804522
39 12 7 0.096864 0.500000336395 -0.105280804552
39.1 12 7 0.096636 0.500000342113 -0.105280806116
39.2 12 7 0.096069 0.50000034773 -0.105280809211
39.3 12 7 0.095213 0.500000353247 -0.105280813818
39.4 12 7 0.094775 0.500000358669 -0.105280819903
39.5 12 7 0.094754 0.500000363996 -0.105280827416
39.6 12 7 0.096103 0.500000369232 -0.105280836294
39.7 12 7 0.09502 0.500000374379 -0.10528084646
39.8 12 7 0.09562 0.50000037944 -0.105280857824
39.9 12 7 0.095453 0.500000384419 -0.105280870284
40 12 7 0.095151 0.500000389318 -0.105280883728
40.1 12 7 0.096056 0.50000039414 -0.105280898035
40.2 12 7 0.094959 0.500000398888 -0.105280913075
40.3 12 7 0.095731 0.500000403564 -0.105280928712
